iteration,criteria,mean,median
Hp4YVdy44eTYQP0UQ7UB1EZQh,aha_kawasaki,0.07956793328628785,0.05263157894736836
Hp4YVdy44eTYQP0UQ7UB1EZQh,eular_acr_sle,0.0907417845520467,0.11111111111111105
Hp4YVdy44eTYQP0UQ7UB1EZQh,mcas_alternative,0.01947160893904645,0
Hp4YVdy44eTYQP0UQ7UB1EZQh,mcas_consortium,0.07958452729708773,0.05263157894736836
Hp4YVdy44eTYQP0UQ7UB1EZQh,migraine,0.1390599781447036,0.11111111111111105
Hp4YVdy44eTYQP0UQ7UB1EZQh,slicc_sle,0.11849716944136449,0.11111111111111105
kmIC01kkrfnjcGDv3ND5AXADs,aha_kawasaki,0.07916450682545974,0.05263157894736836
kmIC01kkrfnjcGDv3ND5AXADs,eular_acr_sle,0.09100682912613492,0.11111111111111105
kmIC01kkrfnjcGDv3ND5AXADs,mcas_alternative,0.019485523057318828,0
kmIC01kkrfnjcGDv3ND5AXADs,mcas_consortium,0.07993353097115001,0.05263157894736836
kmIC01kkrfnjcGDv3ND5AXADs,migraine,0.1394018255532104,0.11111111111111105
kmIC01kkrfnjcGDv3ND5AXADs,slicc_sle,0.11918075217723054,0.11111111111111105
S6hjBIQ2IRZXOhld76XWxqndl,aha_kawasaki,0.08040910832731533,0.05263157894736836
S6hjBIQ2IRZXOhld76XWxqndl,eular_acr_sle,0.09173845278351378,0.11111111111111105
S6hjBIQ2IRZXOhld76XWxqndl,mcas_alternative,0.019421072240787037,0
S6hjBIQ2IRZXOhld76XWxqndl,mcas_consortium,0.0798890594605253,0.05263157894736836
S6hjBIQ2IRZXOhld76XWxqndl,migraine,0.13805042837325956,0.11111111111111105
S6hjBIQ2IRZXOhld76XWxqndl,slicc_sle,0.12039137831040946,0.11111111111111105
2N35yL2S8MCHuWpN01ztOFsTh,aha_kawasaki,0.07971249680418384,0.05263157894736836
2N35yL2S8MCHuWpN01ztOFsTh,eular_acr_sle,0.0924868142723969,0.11111111111111105
2N35yL2S8MCHuWpN01ztOFsTh,mcas_alternative,0.019550122763801744,0
2N35yL2S8MCHuWpN01ztOFsTh,mcas_consortium,0.07912746961951884,0.05263157894736836
2N35yL2S8MCHuWpN01ztOFsTh,migraine,0.13880163451657332,0.11111111111111105
2N35yL2S8MCHuWpN01ztOFsTh,slicc_sle,0.11974948819961374,0.11111111111111105
OxReitT596EX1bymwsM9Hi3vo,aha_kawasaki,0.08020501669218019,0.05263157894736836
OxReitT596EX1bymwsM9Hi3vo,eular_acr_sle,0.09113657164310666,0.11111111111111105
OxReitT596EX1bymwsM9Hi3vo,mcas_alternative,0.019355137998569184,0
OxReitT596EX1bymwsM9Hi3vo,mcas_consortium,0.08037652632676387,0.05263157894736836
OxReitT596EX1bymwsM9Hi3vo,migraine,0.13830102646800693,0.11111111111111105
OxReitT596EX1bymwsM9Hi3vo,slicc_sle,0.11807124950823693,0.11111111111111105
YOUOYDWGAxa2zgPXwciVHAyLk,aha_kawasaki,0.08032193258627289,0.05263157894736836
YOUOYDWGAxa2zgPXwciVHAyLk,eular_acr_sle,0.09129154529451253,0.11111111111111105
YOUOYDWGAxa2zgPXwciVHAyLk,mcas_alternative,0.019534272812840606,0
YOUOYDWGAxa2zgPXwciVHAyLk,mcas_consortium,0.07931367203430782,0.05263157894736836
YOUOYDWGAxa2zgPXwciVHAyLk,migraine,0.13678871196746004,0.11111111111111105
YOUOYDWGAxa2zgPXwciVHAyLk,slicc_sle,0.11853366062022881,0.11111111111111105
WQU1E1Js7JczqKq1Q4biiKG4A,aha_kawasaki,0.08092122103332268,0.05263157894736836
WQU1E1Js7JczqKq1Q4biiKG4A,eular_acr_sle,0.09095062951946811,0.11111111111111105
WQU1E1Js7JczqKq1Q4biiKG4A,mcas_alternative,0.019623008405288675,0
WQU1E1Js7JczqKq1Q4biiKG4A,mcas_consortium,0.08038731904580024,0.05263157894736836
WQU1E1Js7JczqKq1Q4biiKG4A,migraine,0.13878415762647392,0.11111111111111105
WQU1E1Js7JczqKq1Q4biiKG4A,slicc_sle,0.11651306668318392,0.11111111111111105
FYqWKs8Df98ZCYzbKJKW4PZJO,aha_kawasaki,0.07994650596484054,0.05263157894736836
FYqWKs8Df98ZCYzbKJKW4PZJO,eular_acr_sle,0.09181784816460746,0.11111111111111105
FYqWKs8Df98ZCYzbKJKW4PZJO,mcas_alternative,0.01939358276740073,0
FYqWKs8Df98ZCYzbKJKW4PZJO,mcas_consortium,0.08010598495843205,0.05263157894736836
FYqWKs8Df98ZCYzbKJKW4PZJO,migraine,0.13938022385839063,0.11111111111111105
FYqWKs8Df98ZCYzbKJKW4PZJO,slicc_sle,0.11838396394773404,0.11111111111111105
in5IwWkqeUD0Xy4jNfNaeuLte,aha_kawasaki,0.08063784487394982,0.05263157894736836
in5IwWkqeUD0Xy4jNfNaeuLte,eular_acr_sle,0.09058439289342687,0.11111111111111105
in5IwWkqeUD0Xy4jNfNaeuLte,mcas_alternative,0.019525541782826242,0
in5IwWkqeUD0Xy4jNfNaeuLte,mcas_consortium,0.07894994432159788,0.05263157894736836
in5IwWkqeUD0Xy4jNfNaeuLte,migraine,0.13924954758415672,0.11111111111111105
in5IwWkqeUD0Xy4jNfNaeuLte,slicc_sle,0.11913849698679511,0.11111111111111105
7qnMeVZpuUXYwxlXlwgsL2S3c,aha_kawasaki,0.07997854808787498,0.05263157894736836
7qnMeVZpuUXYwxlXlwgsL2S3c,eular_acr_sle,0.0907174597056347,0.11111111111111105
7qnMeVZpuUXYwxlXlwgsL2S3c,mcas_alternative,0.019387398218996658,0
7qnMeVZpuUXYwxlXlwgsL2S3c,mcas_consortium,0.07907505344186011,0.05263157894736836
7qnMeVZpuUXYwxlXlwgsL2S3c,migraine,0.13978347420017825,0.11111111111111105
7qnMeVZpuUXYwxlXlwgsL2S3c,slicc_sle,0.11788230644982275,0.11111111111111105
o04N8ttyvDkSsC4LRSvFNo2SL,aha_kawasaki,0.08071778581532339,0.05263157894736836
o04N8ttyvDkSsC4LRSvFNo2SL,eular_acr_sle,0.09076205018271105,0.11111111111111105
o04N8ttyvDkSsC4LRSvFNo2SL,mcas_alternative,0.019352666715723027,0
o04N8ttyvDkSsC4LRSvFNo2SL,mcas_consortium,0.07915255006627023,0.05263157894736836
o04N8ttyvDkSsC4LRSvFNo2SL,migraine,0.1377458721000739,0.11111111111111105
o04N8ttyvDkSsC4LRSvFNo2SL,slicc_sle,0.11691374281984475,0.11111111111111105
C3GPQeH1RzUXkidIAjeGm14rZ,aha_kawasaki,0.08052691569730001,0.05263157894736836
C3GPQeH1RzUXkidIAjeGm14rZ,eular_acr_sle,0.09109379993783957,0.11111111111111105
C3GPQeH1RzUXkidIAjeGm14rZ,mcas_alternative,0.019555626839904063,0
C3GPQeH1RzUXkidIAjeGm14rZ,mcas_consortium,0.07944092871113112,0.05263157894736836
C3GPQeH1RzUXkidIAjeGm14rZ,migraine,0.13865022577129363,0.11111111111111105
C3GPQeH1RzUXkidIAjeGm14rZ,slicc_sle,0.11838058059245829,0.11111111111111105
rPj3wXym5XDStVzuqO4wJO4Kq,aha_kawasaki,0.08058811203174726,0.05263157894736836
rPj3wXym5XDStVzuqO4wJO4Kq,eular_acr_sle,0.0909775082033324,0.11111111111111105
rPj3wXym5XDStVzuqO4wJO4Kq,mcas_alternative,0.019551780856003207,0
rPj3wXym5XDStVzuqO4wJO4Kq,mcas_consortium,0.07990854437217679,0.05263157894736836
rPj3wXym5XDStVzuqO4wJO4Kq,migraine,0.13838786425815697,0.11111111111111105
rPj3wXym5XDStVzuqO4wJO4Kq,slicc_sle,0.11863271819329656,0.11111111111111105
E6eU01eGZCFTpLlJtWxYqfVMY,aha_kawasaki,0.07969043284816991,0.05263157894736836
E6eU01eGZCFTpLlJtWxYqfVMY,eular_acr_sle,0.09134873692567867,0.11111111111111105
E6eU01eGZCFTpLlJtWxYqfVMY,mcas_alternative,0.019556677240881386,0
E6eU01eGZCFTpLlJtWxYqfVMY,mcas_consortium,0.07871946755671733,0.05263157894736836
E6eU01eGZCFTpLlJtWxYqfVMY,migraine,0.13902371475170414,0.11111111111111105
E6eU01eGZCFTpLlJtWxYqfVMY,slicc_sle,0.1190158065348872,0.11111111111111105
REGqMBuRgGfGenrnnY71Fkqdk,aha_kawasaki,0.0808176909437064,0.05263157894736836
REGqMBuRgGfGenrnnY71Fkqdk,eular_acr_sle,0.09028628703206165,0.07692307692307698
REGqMBuRgGfGenrnnY71Fkqdk,mcas_alternative,0.019318672983321336,0
REGqMBuRgGfGenrnnY71Fkqdk,mcas_consortium,0.08048548966071546,0.05263157894736836
REGqMBuRgGfGenrnnY71Fkqdk,migraine,0.13818691958891652,0.11111111111111105
REGqMBuRgGfGenrnnY71Fkqdk,slicc_sle,0.11826354137146818,0.11111111111111105
Y7Fw3s3iIADCKFjp2g1sfHV5S,aha_kawasaki,0.07990672000933209,0.05263157894736836
Y7Fw3s3iIADCKFjp2g1sfHV5S,eular_acr_sle,0.09050447254290014,0.09999999999999998
Y7Fw3s3iIADCKFjp2g1sfHV5S,mcas_alternative,0.019338920853459493,0
Y7Fw3s3iIADCKFjp2g1sfHV5S,mcas_consortium,0.0788669441022598,0.05263157894736836
Y7Fw3s3iIADCKFjp2g1sfHV5S,migraine,0.1377427962572516,0.11111111111111105
Y7Fw3s3iIADCKFjp2g1sfHV5S,slicc_sle,0.11820097393784343,0.11111111111111105
zOTg6yG9DIgRZUBKJXxpcPVno,aha_kawasaki,0.08026701372839111,0.05263157894736836
zOTg6yG9DIgRZUBKJXxpcPVno,eular_acr_sle,0.09094267295845027,0.11111111111111105
zOTg6yG9DIgRZUBKJXxpcPVno,mcas_alternative,0.01937668998510865,0
zOTg6yG9DIgRZUBKJXxpcPVno,mcas_consortium,0.07990624470116647,0.05263157894736836
zOTg6yG9DIgRZUBKJXxpcPVno,migraine,0.13880889485390643,0.11111111111111105
zOTg6yG9DIgRZUBKJXxpcPVno,slicc_sle,0.11851819548652023,0.11111111111111105
N4zE4kqi7AJncIjlm332ri7Bk,aha_kawasaki,0.08006493428972797,0.05263157894736836
N4zE4kqi7AJncIjlm332ri7Bk,eular_acr_sle,0.09039430416570185,0.11111111111111105
N4zE4kqi7AJncIjlm332ri7Bk,mcas_alternative,0.01943793993288596,0
N4zE4kqi7AJncIjlm332ri7Bk,mcas_consortium,0.07929684137226284,0.05263157894736836
N4zE4kqi7AJncIjlm332ri7Bk,migraine,0.13968799332204537,0.11111111111111105
N4zE4kqi7AJncIjlm332ri7Bk,slicc_sle,0.11742390488916192,0.11111111111111105
YjqVPz7yycJomBUDFwEYZxc47,aha_kawasaki,0.08090137320739134,0.05263157894736836
YjqVPz7yycJomBUDFwEYZxc47,eular_acr_sle,0.0899720957277187,0.0714285714285714
YjqVPz7yycJomBUDFwEYZxc47,mcas_alternative,0.019451389030883365,0
YjqVPz7yycJomBUDFwEYZxc47,mcas_consortium,0.07923885661982065,0.05263157894736836
YjqVPz7yycJomBUDFwEYZxc47,migraine,0.138157103679445,0.11111111111111105
YjqVPz7yycJomBUDFwEYZxc47,slicc_sle,0.11794182655462121,0.11111111111111105
qzMCKZqKp4uObmE0RyBfAMBt6,aha_kawasaki,0.08057542609469347,0.05263157894736836
qzMCKZqKp4uObmE0RyBfAMBt6,eular_acr_sle,0.09016784200348445,0.09999999999999998
qzMCKZqKp4uObmE0RyBfAMBt6,mcas_alternative,0.01924662913282222,0
qzMCKZqKp4uObmE0RyBfAMBt6,mcas_consortium,0.0794008440074645,0.05263157894736836
qzMCKZqKp4uObmE0RyBfAMBt6,migraine,0.1392852562319953,0.11111111111111105
qzMCKZqKp4uObmE0RyBfAMBt6,slicc_sle,0.11842086602645853,0.11111111111111105
0blj0OWmVYtTC335B5MW2nLnk,aha_kawasaki,0.08027819946900476,0.05263157894736836
0blj0OWmVYtTC335B5MW2nLnk,eular_acr_sle,0.0909544351491173,0.11111111111111105
0blj0OWmVYtTC335B5MW2nLnk,mcas_alternative,0.019553106391436537,0
0blj0OWmVYtTC335B5MW2nLnk,mcas_consortium,0.07954805051384184,0.05263157894736836
0blj0OWmVYtTC335B5MW2nLnk,migraine,0.14015609660118875,0.11111111111111105
0blj0OWmVYtTC335B5MW2nLnk,slicc_sle,0.11876435206512924,0.11111111111111105
UrMDuypv2h5xdXA3BSHV0qKjz,aha_kawasaki,0.08114795848528639,0.05263157894736836
UrMDuypv2h5xdXA3BSHV0qKjz,eular_acr_sle,0.09142762444551661,0.11111111111111105
UrMDuypv2h5xdXA3BSHV0qKjz,mcas_alternative,0.019415190933077073,0
UrMDuypv2h5xdXA3BSHV0qKjz,mcas_consortium,0.07937949675750522,0.05263157894736836
UrMDuypv2h5xdXA3BSHV0qKjz,migraine,0.13775955665348594,0.11111111111111105
UrMDuypv2h5xdXA3BSHV0qKjz,slicc_sle,0.11684534953266143,0.11111111111111105
MLlBbPR7dz85WZltwaSH2O1A1,aha_kawasaki,0.08004293331302108,0.05263157894736836
MLlBbPR7dz85WZltwaSH2O1A1,eular_acr_sle,0.09097244352268051,0.11111111111111105
MLlBbPR7dz85WZltwaSH2O1A1,mcas_alternative,0.019392694641660272,0
MLlBbPR7dz85WZltwaSH2O1A1,mcas_consortium,0.07942339557083956,0.05263157894736836
MLlBbPR7dz85WZltwaSH2O1A1,migraine,0.13763472245847697,0.11111111111111105
MLlBbPR7dz85WZltwaSH2O1A1,slicc_sle,0.11814976066967674,0.11111111111111105
vkVwmIAghOEeOaeprJjYcNiJT,aha_kawasaki,0.08011016311353925,0.05263157894736836
vkVwmIAghOEeOaeprJjYcNiJT,eular_acr_sle,0.08952299820180858,0.0714285714285714
vkVwmIAghOEeOaeprJjYcNiJT,mcas_alternative,0.019515915381452194,0
vkVwmIAghOEeOaeprJjYcNiJT,mcas_consortium,0.08036006790760832,0.05263157894736836
vkVwmIAghOEeOaeprJjYcNiJT,migraine,0.13802595728068284,0.11111111111111105
vkVwmIAghOEeOaeprJjYcNiJT,slicc_sle,0.11742071736779097,0.11111111111111105
z8DhW82JxsL4SSOaeh6HMvTxk,aha_kawasaki,0.08017503233281376,0.05263157894736836
z8DhW82JxsL4SSOaeh6HMvTxk,eular_acr_sle,0.09095334806275011,0.11111111111111105
z8DhW82JxsL4SSOaeh6HMvTxk,mcas_alternative,0.019308043927605576,0
z8DhW82JxsL4SSOaeh6HMvTxk,mcas_consortium,0.07931573475523432,0.05263157894736836
z8DhW82JxsL4SSOaeh6HMvTxk,migraine,0.13838055662497148,0.11111111111111105
z8DhW82JxsL4SSOaeh6HMvTxk,slicc_sle,0.11902579654424453,0.11111111111111105
NHXB9RnyaRK8f6W72QI78Y5fU,aha_kawasaki,0.0803782134410767,0.05263157894736836
NHXB9RnyaRK8f6W72QI78Y5fU,eular_acr_sle,0.09167978719760839,0.11111111111111105
NHXB9RnyaRK8f6W72QI78Y5fU,mcas_alternative,0.019349144110342192,0
NHXB9RnyaRK8f6W72QI78Y5fU,mcas_consortium,0.0793885350458171,0.05263157894736836
NHXB9RnyaRK8f6W72QI78Y5fU,migraine,0.13877159626382027,0.11111111111111105
NHXB9RnyaRK8f6W72QI78Y5fU,slicc_sle,0.11909418095139714,0.11111111111111105
6kzpE3OiwyjWI615yiO2vdJgy,aha_kawasaki,0.07990848710394297,0.05263157894736836
6kzpE3OiwyjWI615yiO2vdJgy,eular_acr_sle,0.09114214815782816,0.11111111111111105
6kzpE3OiwyjWI615yiO2vdJgy,mcas_alternative,0.019567094829622888,0
6kzpE3OiwyjWI615yiO2vdJgy,mcas_consortium,0.07965375212239421,0.05263157894736836
6kzpE3OiwyjWI615yiO2vdJgy,migraine,0.1408556393783578,0.11111111111111105
6kzpE3OiwyjWI615yiO2vdJgy,slicc_sle,0.11927512824695674,0.11111111111111105
e2Er2OJN61x3c04BUXsur4ls4,aha_kawasaki,0.08147756994730665,0.05263157894736836
e2Er2OJN61x3c04BUXsur4ls4,eular_acr_sle,0.09156264567001722,0.11111111111111105
e2Er2OJN61x3c04BUXsur4ls4,mcas_alternative,0.019504529897548882,0
e2Er2OJN61x3c04BUXsur4ls4,mcas_consortium,0.07932610963352613,0.05263157894736836
e2Er2OJN61x3c04BUXsur4ls4,migraine,0.1387973168703845,0.11111111111111105
e2Er2OJN61x3c04BUXsur4ls4,slicc_sle,0.11846711308964121,0.11111111111111105
n8d6KgKy4MVfxqKjSAxG4Fj24,aha_kawasaki,0.08053468942879942,0.05263157894736836
n8d6KgKy4MVfxqKjSAxG4Fj24,eular_acr_sle,0.09063957633540519,0.09999999999999998
n8d6KgKy4MVfxqKjSAxG4Fj24,mcas_alternative,0.019559869824271443,0
n8d6KgKy4MVfxqKjSAxG4Fj24,mcas_consortium,0.07935663922924804,0.05263157894736836
n8d6KgKy4MVfxqKjSAxG4Fj24,migraine,0.138487399262015,0.11111111111111105
n8d6KgKy4MVfxqKjSAxG4Fj24,slicc_sle,0.11924508218740158,0.11111111111111105
8g7FTLiwrxqiHQdLtPZiTxnhp,aha_kawasaki,0.07952266667556096,0.05263157894736836
8g7FTLiwrxqiHQdLtPZiTxnhp,eular_acr_sle,0.09071923156133413,0.11111111111111105
8g7FTLiwrxqiHQdLtPZiTxnhp,mcas_alternative,0.019563881937520147,0
8g7FTLiwrxqiHQdLtPZiTxnhp,mcas_consortium,0.07918473297764275,0.05263157894736836
8g7FTLiwrxqiHQdLtPZiTxnhp,migraine,0.13697779233044666,0.11111111111111105
8g7FTLiwrxqiHQdLtPZiTxnhp,slicc_sle,0.1180776065759612,0.11111111111111105
72InKxfB2hus095gQV8CQeK6c,aha_kawasaki,0.08045486603244016,0.05263157894736836
72InKxfB2hus095gQV8CQeK6c,eular_acr_sle,0.09079008247915685,0.11111111111111105
72InKxfB2hus095gQV8CQeK6c,mcas_alternative,0.019246828349100496,0
72InKxfB2hus095gQV8CQeK6c,mcas_consortium,0.07939864252290411,0.05263157894736836
72InKxfB2hus095gQV8CQeK6c,migraine,0.13997903213822238,0.11111111111111105
72InKxfB2hus095gQV8CQeK6c,slicc_sle,0.1169261390427508,0.11111111111111105
oN5Sh6mqwyeUcVjB8h8apegdD,aha_kawasaki,0.07978288481668262,0.05263157894736836
oN5Sh6mqwyeUcVjB8h8apegdD,eular_acr_sle,0.09055055764178058,0.09999999999999998
oN5Sh6mqwyeUcVjB8h8apegdD,mcas_alternative,0.01919412197433474,0
oN5Sh6mqwyeUcVjB8h8apegdD,mcas_consortium,0.07958430103125258,0.05263157894736836
oN5Sh6mqwyeUcVjB8h8apegdD,migraine,0.13707772277000344,0.11111111111111105
oN5Sh6mqwyeUcVjB8h8apegdD,slicc_sle,0.11911044716423441,0.11111111111111105
rh9tAYy6x9usXjNxjsmtFYwSP,aha_kawasaki,0.0801488501575829,0.05263157894736836
rh9tAYy6x9usXjNxjsmtFYwSP,eular_acr_sle,0.09082570512040171,0.11111111111111105
rh9tAYy6x9usXjNxjsmtFYwSP,mcas_alternative,0.019491552105223044,0
rh9tAYy6x9usXjNxjsmtFYwSP,mcas_consortium,0.07896517845034287,0.05263157894736836
rh9tAYy6x9usXjNxjsmtFYwSP,migraine,0.13698296884140562,0.11111111111111105
rh9tAYy6x9usXjNxjsmtFYwSP,slicc_sle,0.11773502536312079,0.11111111111111105
Qh2wuflc0W14jIKNKAfneb8R4,aha_kawasaki,0.08171099366115898,0.05263157894736836
Qh2wuflc0W14jIKNKAfneb8R4,eular_acr_sle,0.09171868481467038,0.11111111111111105
Qh2wuflc0W14jIKNKAfneb8R4,mcas_alternative,0.01952059785922321,0
Qh2wuflc0W14jIKNKAfneb8R4,mcas_consortium,0.07945431871216814,0.05263157894736836
Qh2wuflc0W14jIKNKAfneb8R4,migraine,0.1390861773980566,0.11111111111111105
Qh2wuflc0W14jIKNKAfneb8R4,slicc_sle,0.11873405581073677,0.11111111111111105
66RMvTAXIBoq05zPNFv4wTd5v,aha_kawasaki,0.0802334431024519,0.05263157894736836
66RMvTAXIBoq05zPNFv4wTd5v,eular_acr_sle,0.09230224706356258,0.11111111111111105
66RMvTAXIBoq05zPNFv4wTd5v,mcas_alternative,0.019673876707732026,0
66RMvTAXIBoq05zPNFv4wTd5v,mcas_consortium,0.0796592069520734,0.05263157894736836
66RMvTAXIBoq05zPNFv4wTd5v,migraine,0.13893402188577042,0.11111111111111105
66RMvTAXIBoq05zPNFv4wTd5v,slicc_sle,0.11826344532809256,0.11111111111111105
uvIglL03pvMnCAdle8NNkAEwQ,aha_kawasaki,0.08095191047552532,0.05263157894736836
uvIglL03pvMnCAdle8NNkAEwQ,eular_acr_sle,0.09047247853869017,0.11111111111111105
uvIglL03pvMnCAdle8NNkAEwQ,mcas_alternative,0.019546787257500184,0
uvIglL03pvMnCAdle8NNkAEwQ,mcas_consortium,0.07864773860142098,0.05263157894736836
uvIglL03pvMnCAdle8NNkAEwQ,migraine,0.13981776737684617,0.11111111111111105
uvIglL03pvMnCAdle8NNkAEwQ,slicc_sle,0.11830116387868914,0.11111111111111105
XayjOHAPhmPDTgfyyn7UDJePE,aha_kawasaki,0.0795862231169424,0.05263157894736836
XayjOHAPhmPDTgfyyn7UDJePE,eular_acr_sle,0.09049716723014477,0.09999999999999998
XayjOHAPhmPDTgfyyn7UDJePE,mcas_alternative,0.019350520905553226,0
XayjOHAPhmPDTgfyyn7UDJePE,mcas_consortium,0.07933157491124587,0.05263157894736836
XayjOHAPhmPDTgfyyn7UDJePE,migraine,0.13810685419388352,0.11111111111111105
XayjOHAPhmPDTgfyyn7UDJePE,slicc_sle,0.11945049231869499,0.11111111111111105
5KqLqxLehRKkWS2b3x641MZIk,aha_kawasaki,0.07980325545109267,0.05263157894736836
5KqLqxLehRKkWS2b3x641MZIk,eular_acr_sle,0.0916300992699837,0.11111111111111105
5KqLqxLehRKkWS2b3x641MZIk,mcas_alternative,0.019513834600415537,0
5KqLqxLehRKkWS2b3x641MZIk,mcas_consortium,0.07834041285497259,0.05263157894736836
5KqLqxLehRKkWS2b3x641MZIk,migraine,0.13815284186435228,0.11111111111111105
5KqLqxLehRKkWS2b3x641MZIk,slicc_sle,0.11863455237403601,0.11111111111111105
iA4nfpxiZp0DShqADSjE0WjVy,aha_kawasaki,0.0797556255856503,0.05263157894736836
iA4nfpxiZp0DShqADSjE0WjVy,eular_acr_sle,0.09039466229472674,0.11111111111111105
iA4nfpxiZp0DShqADSjE0WjVy,mcas_alternative,0.0195738740244309,0
iA4nfpxiZp0DShqADSjE0WjVy,mcas_consortium,0.07912072361772213,0.05263157894736836
iA4nfpxiZp0DShqADSjE0WjVy,migraine,0.13872307454369973,0.11111111111111105
iA4nfpxiZp0DShqADSjE0WjVy,slicc_sle,0.11905861437130984,0.11111111111111105
klXbvHvLaO36QgFUKvPGRxsgO,aha_kawasaki,0.07962384488455265,0.05263157894736836
klXbvHvLaO36QgFUKvPGRxsgO,eular_acr_sle,0.09105962105979544,0.11111111111111105
klXbvHvLaO36QgFUKvPGRxsgO,mcas_alternative,0.019326844676647605,0
klXbvHvLaO36QgFUKvPGRxsgO,mcas_consortium,0.07931501161579532,0.05263157894736836
klXbvHvLaO36QgFUKvPGRxsgO,migraine,0.13780429515421688,0.11111111111111105
klXbvHvLaO36QgFUKvPGRxsgO,slicc_sle,0.11987469778037302,0.11111111111111105
jFECyo9mBKvZpTJ6ieMpXwXSW,aha_kawasaki,0.08061757915756532,0.05263157894736836
jFECyo9mBKvZpTJ6ieMpXwXSW,eular_acr_sle,0.09173896680472958,0.11111111111111105
jFECyo9mBKvZpTJ6ieMpXwXSW,mcas_alternative,0.019287553184044324,0
jFECyo9mBKvZpTJ6ieMpXwXSW,mcas_consortium,0.0799065754288322,0.05263157894736836
jFECyo9mBKvZpTJ6ieMpXwXSW,migraine,0.13895633000796062,0.11111111111111105
jFECyo9mBKvZpTJ6ieMpXwXSW,slicc_sle,0.11761336155239865,0.11111111111111105
D9qimOH2aYYgK5it4m9TUId6U,aha_kawasaki,0.08090352451681325,0.05263157894736836
D9qimOH2aYYgK5it4m9TUId6U,eular_acr_sle,0.09215284379050255,0.11111111111111105
D9qimOH2aYYgK5it4m9TUId6U,mcas_alternative,0.019410771350612942,0
D9qimOH2aYYgK5it4m9TUId6U,mcas_consortium,0.07909045989042876,0.05263157894736836
D9qimOH2aYYgK5it4m9TUId6U,migraine,0.1404004502822299,0.11111111111111105
D9qimOH2aYYgK5it4m9TUId6U,slicc_sle,0.11857384538726598,0.11111111111111105
aYis8jaDlZMbeWq1eAGLw08eo,aha_kawasaki,0.08052555848938073,0.05263157894736836
aYis8jaDlZMbeWq1eAGLw08eo,eular_acr_sle,0.09107129302963816,0.11111111111111105
aYis8jaDlZMbeWq1eAGLw08eo,mcas_alternative,0.01961292204199604,0
aYis8jaDlZMbeWq1eAGLw08eo,mcas_consortium,0.07952670981064039,0.05263157894736836
aYis8jaDlZMbeWq1eAGLw08eo,migraine,0.1373025964107675,0.11111111111111105
aYis8jaDlZMbeWq1eAGLw08eo,slicc_sle,0.11753746502578494,0.11111111111111105
hoUyWwjSyWRIFjw7AGBElZ5pG,aha_kawasaki,0.07923282378936634,0.05263157894736836
hoUyWwjSyWRIFjw7AGBElZ5pG,eular_acr_sle,0.09111772889992677,0.11111111111111105
hoUyWwjSyWRIFjw7AGBElZ5pG,mcas_alternative,0.01945105221906804,0
hoUyWwjSyWRIFjw7AGBElZ5pG,mcas_consortium,0.07998058018003107,0.05263157894736836
hoUyWwjSyWRIFjw7AGBElZ5pG,migraine,0.13702776432111916,0.11111111111111105
hoUyWwjSyWRIFjw7AGBElZ5pG,slicc_sle,0.11877543380522435,0.11111111111111105
0jaWveSYJToXCCWkonFsTfacz,aha_kawasaki,0.08005476671344973,0.05263157894736836
0jaWveSYJToXCCWkonFsTfacz,eular_acr_sle,0.09107446493772617,0.11111111111111105
0jaWveSYJToXCCWkonFsTfacz,mcas_alternative,0.019323103997577,0
0jaWveSYJToXCCWkonFsTfacz,mcas_consortium,0.07903564066925209,0.05263157894736836
0jaWveSYJToXCCWkonFsTfacz,migraine,0.14024228453299065,0.11111111111111105
0jaWveSYJToXCCWkonFsTfacz,slicc_sle,0.11909888841246771,0.11111111111111105
53WGOUsKgYO2kyuyYEkNC1IcY,aha_kawasaki,0.08060733504428053,0.05263157894736836
53WGOUsKgYO2kyuyYEkNC1IcY,eular_acr_sle,0.09103703453823908,0.11111111111111105
53WGOUsKgYO2kyuyYEkNC1IcY,mcas_alternative,0.019489654241515886,0
53WGOUsKgYO2kyuyYEkNC1IcY,mcas_consortium,0.0802749887240899,0.05263157894736836
53WGOUsKgYO2kyuyYEkNC1IcY,migraine,0.1396853895981048,0.11111111111111105
53WGOUsKgYO2kyuyYEkNC1IcY,slicc_sle,0.1182888676455377,0.11111111111111105
0FID5LsoREUXFHjWioUSbh1z9,aha_kawasaki,0.07988760773060896,0.05263157894736836
0FID5LsoREUXFHjWioUSbh1z9,eular_acr_sle,0.09114655512929543,0.11111111111111105
0FID5LsoREUXFHjWioUSbh1z9,mcas_alternative,0.01931165176041613,0
0FID5LsoREUXFHjWioUSbh1z9,mcas_consortium,0.08049777589157939,0.05263157894736836
0FID5LsoREUXFHjWioUSbh1z9,migraine,0.13916090313467108,0.11111111111111105
0FID5LsoREUXFHjWioUSbh1z9,slicc_sle,0.1178234897173307,0.11111111111111105
2LTTTCpBStXsKkXjGSpd0xZDg,aha_kawasaki,0.08041788201285384,0.05263157894736836
2LTTTCpBStXsKkXjGSpd0xZDg,eular_acr_sle,0.09181497409452948,0.11111111111111105
2LTTTCpBStXsKkXjGSpd0xZDg,mcas_alternative,0.019553636410050066,0
2LTTTCpBStXsKkXjGSpd0xZDg,mcas_consortium,0.079323501167621,0.05263157894736836
