iteration,V1,V2,mean_diff,median_diff
FTBdmmFnZvgFKL0K8CGjVXgTP,aha_kawasaki,eular_acr_sle,5.5897689331896316e-5,0
FTBdmmFnZvgFKL0K8CGjVXgTP,aha_kawasaki,migraine,-1.9751524276057086e-4,0
FTBdmmFnZvgFKL0K8CGjVXgTP,aha_kawasaki,slicc_sle,4.0289602351473164e-5,0
FTBdmmFnZvgFKL0K8CGjVXgTP,eular_acr_sle,migraine,-9.949425268529488e-5,0
FTBdmmFnZvgFKL0K8CGjVXgTP,eular_acr_sle,slicc_sle,-2.4309560528301688e-4,0
FTBdmmFnZvgFKL0K8CGjVXgTP,migraine,slicc_sle,6.295543958334537e-5,0
LQ0Fw7YbPOIBDhfbEPjQwrTte,mcas_consortium,mcas_alternative,-4.1796516005776496e-5,0
LQ0Fw7YbPOIBDhfbEPjQwrTte,mcas_consortium,aha_kawasaki,1.4422319754359147e-4,0
LQ0Fw7YbPOIBDhfbEPjQwrTte,mcas_consortium,eular_acr_sle,5.131712980765979e-5,0
LQ0Fw7YbPOIBDhfbEPjQwrTte,mcas_consortium,migraine,5.998388947048294e-5,0
LQ0Fw7YbPOIBDhfbEPjQwrTte,mcas_consortium,slicc_sle,-1.4784492515107495e-4,0
LQ0Fw7YbPOIBDhfbEPjQwrTte,mcas_alternative,aha_kawasaki,-4.287997917717945e-5,0
LQ0Fw7YbPOIBDhfbEPjQwrTte,mcas_alternative,eular_acr_sle,1.2978136974095555e-5,0
LQ0Fw7YbPOIBDhfbEPjQwrTte,mcas_alternative,migraine,-3.2752925253620724e-5,0
LQ0Fw7YbPOIBDhfbEPjQwrTte,mcas_alternative,slicc_sle,3.9674069117201505e-5,0
LQ0Fw7YbPOIBDhfbEPjQwrTte,aha_kawasaki,eular_acr_sle,-4.27029768641507e-5,0
LQ0Fw7YbPOIBDhfbEPjQwrTte,aha_kawasaki,migraine,-2.967145141216099e-4,0
LQ0Fw7YbPOIBDhfbEPjQwrTte,aha_kawasaki,slicc_sle,-1.698865075265843e-4,0
LQ0Fw7YbPOIBDhfbEPjQwrTte,eular_acr_sle,migraine,-3.1307472198482955e-5,0
LQ0Fw7YbPOIBDhfbEPjQwrTte,eular_acr_sle,slicc_sle,-1.5821697529228018e-5,0
LQ0Fw7YbPOIBDhfbEPjQwrTte,migraine,slicc_sle,1.5143561930208715e-4,0
8cS5g4rA3SqhwNy0GkNQaBiy0,mcas_consortium,mcas_alternative,3.250038395330446e-5,0
8cS5g4rA3SqhwNy0GkNQaBiy0,mcas_consortium,aha_kawasaki,2.821314961427568e-4,0
8cS5g4rA3SqhwNy0GkNQaBiy0,mcas_consortium,eular_acr_sle,9.79050726461761e-5,0
8cS5g4rA3SqhwNy0GkNQaBiy0,mcas_consortium,migraine,-2.08445071519181e-4,0
8cS5g4rA3SqhwNy0GkNQaBiy0,mcas_consortium,slicc_sle,-5.4049488289464875e-5,0
8cS5g4rA3SqhwNy0GkNQaBiy0,mcas_alternative,aha_kawasaki,-1.3687897878544852e-4,0
8cS5g4rA3SqhwNy0GkNQaBiy0,mcas_alternative,eular_acr_sle,-3.37109869663621e-5,0
8cS5g4rA3SqhwNy0GkNQaBiy0,mcas_alternative,migraine,9.4655055766113e-5,0
8cS5g4rA3SqhwNy0GkNQaBiy0,mcas_alternative,slicc_sle,8.465458509032686e-5,0
8cS5g4rA3SqhwNy0GkNQaBiy0,aha_kawasaki,eular_acr_sle,9.452087428385436e-5,0
8cS5g4rA3SqhwNy0GkNQaBiy0,aha_kawasaki,migraine,-1.3709004304141015e-4,0
8cS5g4rA3SqhwNy0GkNQaBiy0,aha_kawasaki,slicc_sle,1.107564798996652e-4,0
8cS5g4rA3SqhwNy0GkNQaBiy0,eular_acr_sle,migraine,1.304032080748918e-4,0
8cS5g4rA3SqhwNy0GkNQaBiy0,eular_acr_sle,slicc_sle,1.264169852341901e-4,0
8cS5g4rA3SqhwNy0GkNQaBiy0,migraine,slicc_sle,1.4715328145187279e-4,0
b0DJDKrbRTEacXHQtRlnU3mu4,mcas_consortium,mcas_alternative,5.327631143281497e-5,0
b0DJDKrbRTEacXHQtRlnU3mu4,mcas_consortium,aha_kawasaki,-8.154875771870795e-5,0
b0DJDKrbRTEacXHQtRlnU3mu4,mcas_consortium,eular_acr_sle,7.878692986074132e-5,0
b0DJDKrbRTEacXHQtRlnU3mu4,mcas_consortium,migraine,-3.089947275957128e-4,0
b0DJDKrbRTEacXHQtRlnU3mu4,mcas_consortium,slicc_sle,1.638057771646828e-7,0
b0DJDKrbRTEacXHQtRlnU3mu4,mcas_alternative,aha_kawasaki,1.1623466363519519e-5,0
b0DJDKrbRTEacXHQtRlnU3mu4,mcas_alternative,eular_acr_sle,1.85584420895335e-5,0
b0DJDKrbRTEacXHQtRlnU3mu4,mcas_alternative,migraine,-1.2243221908259105e-4,0
b0DJDKrbRTEacXHQtRlnU3mu4,mcas_alternative,slicc_sle,1.9291168701141004e-4,0
b0DJDKrbRTEacXHQtRlnU3mu4,aha_kawasaki,eular_acr_sle,-1.6218070374784954e-4,0
b0DJDKrbRTEacXHQtRlnU3mu4,aha_kawasaki,migraine,8.337315078643659e-5,0
b0DJDKrbRTEacXHQtRlnU3mu4,aha_kawasaki,slicc_sle,-1.244298677960387e-5,0
b0DJDKrbRTEacXHQtRlnU3mu4,eular_acr_sle,migraine,-2.321773379201364e-4,0
b0DJDKrbRTEacXHQtRlnU3mu4,eular_acr_sle,slicc_sle,2.791909278332394e-5,0
b0DJDKrbRTEacXHQtRlnU3mu4,migraine,slicc_sle,-4.124176711983729e-5,0
hv4ClpycgZy7LxmpnYI5o7svn,mcas_consortium,mcas_alternative,1.0934294476561135e-4,0
hv4ClpycgZy7LxmpnYI5o7svn,mcas_consortium,aha_kawasaki,4.4424034365220244e-5,0
hv4ClpycgZy7LxmpnYI5o7svn,mcas_consortium,eular_acr_sle,-9.364085480467743e-5,0
hv4ClpycgZy7LxmpnYI5o7svn,mcas_consortium,migraine,1.4893135700844162e-4,0
hv4ClpycgZy7LxmpnYI5o7svn,mcas_consortium,slicc_sle,-1.301342002558714e-4,0
hv4ClpycgZy7LxmpnYI5o7svn,mcas_alternative,aha_kawasaki,8.526828191746105e-5,0
hv4ClpycgZy7LxmpnYI5o7svn,mcas_alternative,eular_acr_sle,-3.87292791493854e-5,0
hv4ClpycgZy7LxmpnYI5o7svn,mcas_alternative,migraine,3.029282984601256e-5,0
hv4ClpycgZy7LxmpnYI5o7svn,mcas_alternative,slicc_sle,-1.2022123634758408e-4,0
hv4ClpycgZy7LxmpnYI5o7svn,aha_kawasaki,eular_acr_sle,-9.159917554790731e-5,0
hv4ClpycgZy7LxmpnYI5o7svn,aha_kawasaki,migraine,3.909957751713211e-5,0
hv4ClpycgZy7LxmpnYI5o7svn,aha_kawasaki,slicc_sle,-9.374161061959096e-5,0
hv4ClpycgZy7LxmpnYI5o7svn,eular_acr_sle,migraine,-2.79878690827462e-4,0
hv4ClpycgZy7LxmpnYI5o7svn,eular_acr_sle,slicc_sle,-1.7001867928323477e-4,0
hv4ClpycgZy7LxmpnYI5o7svn,migraine,slicc_sle,7.24320588281202e-5,0
wBxVLglXR2xlFXm9VO4ZHx4kZ,mcas_consortium,mcas_alternative,1.2167332351320503e-4,0
wBxVLglXR2xlFXm9VO4ZHx4kZ,mcas_consortium,aha_kawasaki,-1.1151696285427448e-4,0
wBxVLglXR2xlFXm9VO4ZHx4kZ,mcas_consortium,eular_acr_sle,-9.788928252141282e-5,0
wBxVLglXR2xlFXm9VO4ZHx4kZ,mcas_consortium,migraine,1.7333025327215257e-4,0
wBxVLglXR2xlFXm9VO4ZHx4kZ,mcas_consortium,slicc_sle,-9.687797281887622e-5,0
wBxVLglXR2xlFXm9VO4ZHx4kZ,mcas_alternative,aha_kawasaki,1.5156081637490715e-6,0
wBxVLglXR2xlFXm9VO4ZHx4kZ,mcas_alternative,eular_acr_sle,1.3985884402711868e-5,0
wBxVLglXR2xlFXm9VO4ZHx4kZ,mcas_alternative,migraine,2.045437883491097e-4,0
wBxVLglXR2xlFXm9VO4ZHx4kZ,mcas_alternative,slicc_sle,3.775105248160493e-5,0
wBxVLglXR2xlFXm9VO4ZHx4kZ,aha_kawasaki,eular_acr_sle,-1.2460417673954005e-4,0
wBxVLglXR2xlFXm9VO4ZHx4kZ,aha_kawasaki,migraine,2.8694391489447746e-5,0
wBxVLglXR2xlFXm9VO4ZHx4kZ,aha_kawasaki,slicc_sle,1.5996431315334902e-5,0
wBxVLglXR2xlFXm9VO4ZHx4kZ,eular_acr_sle,migraine,-1.5611211042709794e-4,0
wBxVLglXR2xlFXm9VO4ZHx4kZ,eular_acr_sle,slicc_sle,-8.169613548247856e-5,0
wBxVLglXR2xlFXm9VO4ZHx4kZ,migraine,slicc_sle,4.8014601671697577e-5,0
CYO0nDiBQKXEk50FROFvLmR49,mcas_consortium,mcas_alternative,6.25487351876286e-5,0
CYO0nDiBQKXEk50FROFvLmR49,mcas_consortium,aha_kawasaki,-6.921810886451052e-5,0
CYO0nDiBQKXEk50FROFvLmR49,mcas_consortium,eular_acr_sle,1.4097547498814755e-5,0
CYO0nDiBQKXEk50FROFvLmR49,mcas_consortium,migraine,1.669503917443027e-4,0
CYO0nDiBQKXEk50FROFvLmR49,mcas_consortium,slicc_sle,1.3162795968391094e-4,0
CYO0nDiBQKXEk50FROFvLmR49,mcas_alternative,aha_kawasaki,-1.6975030088262066e-4,0
CYO0nDiBQKXEk50FROFvLmR49,mcas_alternative,eular_acr_sle,-2.298901632710182e-4,0
CYO0nDiBQKXEk50FROFvLmR49,mcas_alternative,migraine,-2.55585430442129e-4,-0.005494505494505586
CYO0nDiBQKXEk50FROFvLmR49,mcas_alternative,slicc_sle,-5.204515874368543e-5,0
CYO0nDiBQKXEk50FROFvLmR49,aha_kawasaki,eular_acr_sle,-1.6058835298427e-5,0
CYO0nDiBQKXEk50FROFvLmR49,aha_kawasaki,migraine,-2.0161182250333365e-4,0
CYO0nDiBQKXEk50FROFvLmR49,aha_kawasaki,slicc_sle,2.3533739180481295e-4,0
CYO0nDiBQKXEk50FROFvLmR49,eular_acr_sle,migraine,3.022713606871674e-4,0
CYO0nDiBQKXEk50FROFvLmR49,eular_acr_sle,slicc_sle,1.7507004306904772e-4,0
CYO0nDiBQKXEk50FROFvLmR49,migraine,slicc_sle,-1.0074789094149939e-4,0
EOFNN1sLt7wEDCFDXe5KJaVIX,mcas_consortium,mcas_alternative,-1.1909794669129337e-4,0
EOFNN1sLt7wEDCFDXe5KJaVIX,mcas_consortium,aha_kawasaki,-8.621149854926013e-5,0
EOFNN1sLt7wEDCFDXe5KJaVIX,mcas_consortium,eular_acr_sle,3.172631716541474e-5,0
EOFNN1sLt7wEDCFDXe5KJaVIX,mcas_consortium,migraine,8.944860353854445e-5,0
EOFNN1sLt7wEDCFDXe5KJaVIX,mcas_consortium,slicc_sle,-1.7409750908325972e-4,0
EOFNN1sLt7wEDCFDXe5KJaVIX,mcas_alternative,aha_kawasaki,1.5054636961830958e-5,0
EOFNN1sLt7wEDCFDXe5KJaVIX,mcas_alternative,eular_acr_sle,-7.275497583070223e-5,0
EOFNN1sLt7wEDCFDXe5KJaVIX,mcas_alternative,migraine,-2.1627024483872326e-4,-0.005494505494505586
EOFNN1sLt7wEDCFDXe5KJaVIX,mcas_alternative,slicc_sle,1.65598499920927e-4,0
EOFNN1sLt7wEDCFDXe5KJaVIX,aha_kawasaki,eular_acr_sle,9.555565730345883e-6,0
EOFNN1sLt7wEDCFDXe5KJaVIX,aha_kawasaki,migraine,1.6480262572726723e-5,0
EOFNN1sLt7wEDCFDXe5KJaVIX,aha_kawasaki,slicc_sle,-8.777963504424946e-5,0
EOFNN1sLt7wEDCFDXe5KJaVIX,eular_acr_sle,migraine,5.828166937360546e-5,0
EOFNN1sLt7wEDCFDXe5KJaVIX,eular_acr_sle,slicc_sle,-7.7990000635908e-5,0
EOFNN1sLt7wEDCFDXe5KJaVIX,migraine,slicc_sle,-1.5900104004684668e-4,0
Dy7MqKm4U2hQOBTScEEGvNrfq,mcas_consortium,mcas_alternative,9.375406718414858e-5,0
Dy7MqKm4U2hQOBTScEEGvNrfq,mcas_consortium,aha_kawasaki,-1.24533583346631e-5,0
Dy7MqKm4U2hQOBTScEEGvNrfq,mcas_consortium,eular_acr_sle,-2.785899288326732e-5,0
Dy7MqKm4U2hQOBTScEEGvNrfq,mcas_consortium,migraine,-5.0339891848216745e-5,0
Dy7MqKm4U2hQOBTScEEGvNrfq,mcas_consortium,slicc_sle,-1.9317170123378524e-5,0
Dy7MqKm4U2hQOBTScEEGvNrfq,mcas_alternative,aha_kawasaki,-1.4202808325314287e-5,0
Dy7MqKm4U2hQOBTScEEGvNrfq,mcas_alternative,eular_acr_sle,6.0156056245541656e-5,0
Dy7MqKm4U2hQOBTScEEGvNrfq,mcas_alternative,migraine,-1.4769983275952914e-4,-0.005494505494505586
Dy7MqKm4U2hQOBTScEEGvNrfq,mcas_alternative,slicc_sle,-2.445107666373403e-4,0
Dy7MqKm4U2hQOBTScEEGvNrfq,aha_kawasaki,eular_acr_sle,8.654507602767758e-5,0
Dy7MqKm4U2hQOBTScEEGvNrfq,aha_kawasaki,migraine,2.193148092867192e-4,0
Dy7MqKm4U2hQOBTScEEGvNrfq,aha_kawasaki,slicc_sle,-2.659182943287597e-6,0
Dy7MqKm4U2hQOBTScEEGvNrfq,eular_acr_sle,migraine,2.123071057713588e-4,0
Dy7MqKm4U2hQOBTScEEGvNrfq,eular_acr_sle,slicc_sle,-3.2631162379281875e-5,0
Dy7MqKm4U2hQOBTScEEGvNrfq,migraine,slicc_sle,-1.271038232456556e-4,0
HLppVqFUL1aHE8q2iP3De78tH,mcas_consortium,mcas_alternative,1.0854106578606082e-4,0
HLppVqFUL1aHE8q2iP3De78tH,mcas_consortium,aha_kawasaki,-6.0691115773670035e-5,0
HLppVqFUL1aHE8q2iP3De78tH,mcas_consortium,eular_acr_sle,2.3076698193902345e-5,0
HLppVqFUL1aHE8q2iP3De78tH,mcas_consortium,migraine,-5.394457970897548e-5,0
HLppVqFUL1aHE8q2iP3De78tH,mcas_consortium,slicc_sle,5.3958208438675825e-5,0
HLppVqFUL1aHE8q2iP3De78tH,mcas_alternative,aha_kawasaki,-4.349132149183976e-5,0
HLppVqFUL1aHE8q2iP3De78tH,mcas_alternative,eular_acr_sle,-9.111946002937632e-5,0
HLppVqFUL1aHE8q2iP3De78tH,mcas_alternative,migraine,2.4541190021909465e-4,0
HLppVqFUL1aHE8q2iP3De78tH,mcas_alternative,slicc_sle,-3.1537734258235695e-4,0
HLppVqFUL1aHE8q2iP3De78tH,aha_kawasaki,eular_acr_sle,3.278423181896084e-5,0
HLppVqFUL1aHE8q2iP3De78tH,aha_kawasaki,migraine,-1.0610616887596347e-4,0
HLppVqFUL1aHE8q2iP3De78tH,aha_kawasaki,slicc_sle,-1.982028978613215e-4,0
HLppVqFUL1aHE8q2iP3De78tH,eular_acr_sle,migraine,-5.142180871497981e-5,0
HLppVqFUL1aHE8q2iP3De78tH,eular_acr_sle,slicc_sle,-1.1874098833797309e-4,0
HLppVqFUL1aHE8q2iP3De78tH,migraine,slicc_sle,1.1828921152035043e-5,0
uZIpvOVz61TsGqBV2mhJOi8QX,mcas_consortium,mcas_alternative,-1.4491690721984973e-5,0
uZIpvOVz61TsGqBV2mhJOi8QX,mcas_consortium,aha_kawasaki,-1.0989697879870697e-4,0
uZIpvOVz61TsGqBV2mhJOi8QX,mcas_consortium,eular_acr_sle,-6.297795172727216e-5,0
uZIpvOVz61TsGqBV2mhJOi8QX,mcas_consortium,migraine,-1.3818739918347589e-5,0
uZIpvOVz61TsGqBV2mhJOi8QX,mcas_consortium,slicc_sle,1.2290711528128995e-4,0
uZIpvOVz61TsGqBV2mhJOi8QX,mcas_alternative,aha_kawasaki,3.075900895466166e-5,0
uZIpvOVz61TsGqBV2mhJOi8QX,mcas_alternative,eular_acr_sle,2.6011253927138434e-4,0
uZIpvOVz61TsGqBV2mhJOi8QX,mcas_alternative,migraine,-3.748619676192666e-4,-0.005494505494505586
uZIpvOVz61TsGqBV2mhJOi8QX,mcas_alternative,slicc_sle,3.3295988088877237e-6,0
uZIpvOVz61TsGqBV2mhJOi8QX,aha_kawasaki,eular_acr_sle,-4.015283548142179e-5,0
uZIpvOVz61TsGqBV2mhJOi8QX,aha_kawasaki,migraine,-3.750251589529352e-5,0
uZIpvOVz61TsGqBV2mhJOi8QX,aha_kawasaki,slicc_sle,2.1966736877365722e-4,0
uZIpvOVz61TsGqBV2mhJOi8QX,eular_acr_sle,migraine,3.35345563956535e-5,0
uZIpvOVz61TsGqBV2mhJOi8QX,eular_acr_sle,slicc_sle,1.0076547307036332e-4,0
uZIpvOVz61TsGqBV2mhJOi8QX,migraine,slicc_sle,-2.295331389911004e-4,0
ls9CQGW4moICoDc635LnOBnSp,mcas_consortium,mcas_alternative,-6.882066731617176e-5,0
ls9CQGW4moICoDc635LnOBnSp,mcas_consortium,aha_kawasaki,-1.1536410141022024e-4,0
ls9CQGW4moICoDc635LnOBnSp,mcas_consortium,eular_acr_sle,-2.3525757460562957e-5,0
ls9CQGW4moICoDc635LnOBnSp,mcas_consortium,migraine,3.7595524783384793e-4,0
ls9CQGW4moICoDc635LnOBnSp,mcas_consortium,slicc_sle,1.12948880906516e-4,0
ls9CQGW4moICoDc635LnOBnSp,mcas_alternative,aha_kawasaki,-3.4289172664347944e-5,0
ls9CQGW4moICoDc635LnOBnSp,mcas_alternative,eular_acr_sle,-1.589592103811155e-4,0
ls9CQGW4moICoDc635LnOBnSp,mcas_alternative,migraine,-1.626177801774542e-4,-0.005494505494505586
ls9CQGW4moICoDc635LnOBnSp,mcas_alternative,slicc_sle,-2.0483562028883462e-5,0
ls9CQGW4moICoDc635LnOBnSp,aha_kawasaki,eular_acr_sle,5.999780158028045e-6,0
ls9CQGW4moICoDc635LnOBnSp,aha_kawasaki,migraine,-1.9338090529652519e-4,0
ls9CQGW4moICoDc635LnOBnSp,aha_kawasaki,slicc_sle,-1.381425148359039e-4,0
ls9CQGW4moICoDc635LnOBnSp,eular_acr_sle,migraine,-8.094835635052977e-5,0
ls9CQGW4moICoDc635LnOBnSp,eular_acr_sle,slicc_sle,1.0165641039006079e-4,0
ls9CQGW4moICoDc635LnOBnSp,migraine,slicc_sle,-9.701103617543172e-5,0
r6UnSdIeZkgu5vca5HngZQldc,mcas_consortium,mcas_alternative,-1.0054111226753815e-4,0
r6UnSdIeZkgu5vca5HngZQldc,mcas_consortium,aha_kawasaki,1.6575267958929274e-4,0
r6UnSdIeZkgu5vca5HngZQldc,mcas_consortium,eular_acr_sle,-4.95761720091803e-5,0
r6UnSdIeZkgu5vca5HngZQldc,mcas_consortium,migraine,-2.556340555635028e-4,0
r6UnSdIeZkgu5vca5HngZQldc,mcas_consortium,slicc_sle,-4.155705901909279e-5,0
r6UnSdIeZkgu5vca5HngZQldc,mcas_alternative,aha_kawasaki,4.1280173384450336e-5,0
r6UnSdIeZkgu5vca5HngZQldc,mcas_alternative,eular_acr_sle,1.6664889271877925e-5,0
r6UnSdIeZkgu5vca5HngZQldc,mcas_alternative,migraine,8.081288843486689e-5,0
r6UnSdIeZkgu5vca5HngZQldc,mcas_alternative,slicc_sle,2.8747694535535828e-5,0
r6UnSdIeZkgu5vca5HngZQldc,aha_kawasaki,eular_acr_sle,7.174108842178395e-5,0
r6UnSdIeZkgu5vca5HngZQldc,aha_kawasaki,migraine,5.703447572780185e-6,0
r6UnSdIeZkgu5vca5HngZQldc,aha_kawasaki,slicc_sle,2.0457533041462472e-4,0
r6UnSdIeZkgu5vca5HngZQldc,eular_acr_sle,migraine,-6.73293771824568e-5,0
r6UnSdIeZkgu5vca5HngZQldc,eular_acr_sle,slicc_sle,5.246443562190173e-5,0
r6UnSdIeZkgu5vca5HngZQldc,migraine,slicc_sle,9.316272753212562e-5,0
LR6zNgBiilgLIVclq9eJSlNuy,mcas_consortium,mcas_alternative,-3.0668599094396676e-5,0
LR6zNgBiilgLIVclq9eJSlNuy,mcas_consortium,aha_kawasaki,-8.64291588564825e-5,0
LR6zNgBiilgLIVclq9eJSlNuy,mcas_consortium,eular_acr_sle,-5.3810225933537126e-5,0
LR6zNgBiilgLIVclq9eJSlNuy,mcas_consortium,migraine,3.590254811991489e-5,0
LR6zNgBiilgLIVclq9eJSlNuy,mcas_consortium,slicc_sle,-2.3275380989529193e-4,0
LR6zNgBiilgLIVclq9eJSlNuy,mcas_alternative,aha_kawasaki,1.553173520274509e-5,0
LR6zNgBiilgLIVclq9eJSlNuy,mcas_alternative,eular_acr_sle,1.1870970862248864e-4,0
LR6zNgBiilgLIVclq9eJSlNuy,mcas_alternative,migraine,6.338537390560006e-5,0
LR6zNgBiilgLIVclq9eJSlNuy,mcas_alternative,slicc_sle,-3.4627222416871994e-5,0
LR6zNgBiilgLIVclq9eJSlNuy,aha_kawasaki,eular_acr_sle,-1.8545509925038672e-4,0
LR6zNgBiilgLIVclq9eJSlNuy,aha_kawasaki,migraine,1.0048619636959799e-4,0
LR6zNgBiilgLIVclq9eJSlNuy,aha_kawasaki,slicc_sle,1.0999902936070782e-4,0
LR6zNgBiilgLIVclq9eJSlNuy,eular_acr_sle,migraine,7.441518380424395e-5,0
LR6zNgBiilgLIVclq9eJSlNuy,eular_acr_sle,slicc_sle,3.786473126732304e-5,0
LR6zNgBiilgLIVclq9eJSlNuy,migraine,slicc_sle,1.494756345771231e-4,0
TXhavB9wobpHl3sxaSrGyumv0,mcas_consortium,mcas_alternative,2.3010994859506972e-4,0
TXhavB9wobpHl3sxaSrGyumv0,mcas_consortium,aha_kawasaki,-5.922042001782479e-6,0
TXhavB9wobpHl3sxaSrGyumv0,mcas_consortium,eular_acr_sle,1.7574031211209373e-4,0
TXhavB9wobpHl3sxaSrGyumv0,mcas_consortium,migraine,-3.772947983227137e-5,0
TXhavB9wobpHl3sxaSrGyumv0,mcas_consortium,slicc_sle,-4.7903258238002344e-5,0
TXhavB9wobpHl3sxaSrGyumv0,mcas_alternative,aha_kawasaki,1.817717677895514e-4,0
TXhavB9wobpHl3sxaSrGyumv0,mcas_alternative,eular_acr_sle,1.8008625485887997e-4,0
TXhavB9wobpHl3sxaSrGyumv0,mcas_alternative,migraine,6.30684485569688e-6,0
TXhavB9wobpHl3sxaSrGyumv0,mcas_alternative,slicc_sle,7.033574246551044e-5,0
TXhavB9wobpHl3sxaSrGyumv0,aha_kawasaki,eular_acr_sle,1.607459389041388e-5,0
TXhavB9wobpHl3sxaSrGyumv0,aha_kawasaki,migraine,9.384740311635387e-5,0
TXhavB9wobpHl3sxaSrGyumv0,aha_kawasaki,slicc_sle,8.188883747095588e-5,0
TXhavB9wobpHl3sxaSrGyumv0,eular_acr_sle,migraine,2.2081226661763154e-4,0
TXhavB9wobpHl3sxaSrGyumv0,eular_acr_sle,slicc_sle,8.623396372764436e-5,0
TXhavB9wobpHl3sxaSrGyumv0,migraine,slicc_sle,1.333139617732959e-4,0
tfMjKE0pmZE0SbDgejlLB6op7,mcas_consortium,mcas_alternative,-1.5374263762191198e-5,0
tfMjKE0pmZE0SbDgejlLB6op7,mcas_consortium,aha_kawasaki,9.779837379919609e-5,0
tfMjKE0pmZE0SbDgejlLB6op7,mcas_consortium,eular_acr_sle,1.7907348571055692e-4,0
tfMjKE0pmZE0SbDgejlLB6op7,mcas_consortium,migraine,-1.8058386115682445e-4,0
tfMjKE0pmZE0SbDgejlLB6op7,mcas_consortium,slicc_sle,1.4031032497030527e-4,0
tfMjKE0pmZE0SbDgejlLB6op7,mcas_alternative,aha_kawasaki,-1.2091136077141407e-5,0
tfMjKE0pmZE0SbDgejlLB6op7,mcas_alternative,eular_acr_sle,-6.116877161332912e-5,0
tfMjKE0pmZE0SbDgejlLB6op7,mcas_alternative,migraine,-6.431643932625075e-5,-0.005494505494505586
tfMjKE0pmZE0SbDgejlLB6op7,mcas_alternative,slicc_sle,-1.7882137871583215e-4,0
tfMjKE0pmZE0SbDgejlLB6op7,aha_kawasaki,eular_acr_sle,9.942754700920098e-5,0
tfMjKE0pmZE0SbDgejlLB6op7,aha_kawasaki,migraine,-8.765289360168627e-5,0
tfMjKE0pmZE0SbDgejlLB6op7,aha_kawasaki,slicc_sle,5.6281946320235754e-5,0
tfMjKE0pmZE0SbDgejlLB6op7,eular_acr_sle,migraine,1.3846343633894254e-4,0
tfMjKE0pmZE0SbDgejlLB6op7,eular_acr_sle,slicc_sle,-1.5190766325068328e-4,0
tfMjKE0pmZE0SbDgejlLB6op7,migraine,slicc_sle,2.5556047958841255e-5,0
D3QfFSlXzMnHLjxq6JgLAydsC,mcas_consortium,mcas_alternative,4.815499999921702e-5,0
D3QfFSlXzMnHLjxq6JgLAydsC,mcas_consortium,aha_kawasaki,-8.8282756480762e-5,0
D3QfFSlXzMnHLjxq6JgLAydsC,mcas_consortium,eular_acr_sle,-1.2880639639223368e-4,0
D3QfFSlXzMnHLjxq6JgLAydsC,mcas_consortium,migraine,9.877430444016344e-5,0
D3QfFSlXzMnHLjxq6JgLAydsC,mcas_consortium,slicc_sle,-1.8550895277991142e-4,0
D3QfFSlXzMnHLjxq6JgLAydsC,mcas_alternative,aha_kawasaki,1.4647231871611766e-5,0
D3QfFSlXzMnHLjxq6JgLAydsC,mcas_alternative,eular_acr_sle,2.6539733790964526e-5,0
D3QfFSlXzMnHLjxq6JgLAydsC,mcas_alternative,migraine,-1.2307071294692662e-4,0
D3QfFSlXzMnHLjxq6JgLAydsC,mcas_alternative,slicc_sle,1.1942979944479237e-4,0
D3QfFSlXzMnHLjxq6JgLAydsC,aha_kawasaki,eular_acr_sle,-2.6674889831102e-5,0
D3QfFSlXzMnHLjxq6JgLAydsC,aha_kawasaki,migraine,1.8328805401757187e-5,0
D3QfFSlXzMnHLjxq6JgLAydsC,aha_kawasaki,slicc_sle,4.279343708757377e-5,0
D3QfFSlXzMnHLjxq6JgLAydsC,eular_acr_sle,migraine,9.813073883357948e-5,0
D3QfFSlXzMnHLjxq6JgLAydsC,eular_acr_sle,slicc_sle,5.932735374469811e-5,0
D3QfFSlXzMnHLjxq6JgLAydsC,migraine,slicc_sle,1.0387497235930798e-4,0
9E3iPkSrYu1M5kjlt0JwoEgRI,mcas_consortium,mcas_alternative,1.8532439889917818e-5,0
9E3iPkSrYu1M5kjlt0JwoEgRI,mcas_consortium,aha_kawasaki,2.3725432286458847e-5,0
9E3iPkSrYu1M5kjlt0JwoEgRI,mcas_consortium,eular_acr_sle,1.5154135929418278e-4,0
9E3iPkSrYu1M5kjlt0JwoEgRI,mcas_consortium,migraine,-8.067711053971749e-5,0
9E3iPkSrYu1M5kjlt0JwoEgRI,mcas_consortium,slicc_sle,6.31128885497656e-6,0
9E3iPkSrYu1M5kjlt0JwoEgRI,mcas_alternative,aha_kawasaki,4.036735824697324e-5,0
9E3iPkSrYu1M5kjlt0JwoEgRI,mcas_alternative,eular_acr_sle,-1.1603247415448159e-4,0
9E3iPkSrYu1M5kjlt0JwoEgRI,mcas_alternative,migraine,1.5085196762143482e-4,0
9E3iPkSrYu1M5kjlt0JwoEgRI,mcas_alternative,slicc_sle,1.5925780461423233e-4,0
9E3iPkSrYu1M5kjlt0JwoEgRI,aha_kawasaki,eular_acr_sle,-1.226548754649226e-4,0
9E3iPkSrYu1M5kjlt0JwoEgRI,aha_kawasaki,migraine,-3.8617616045732994e-5,0
9E3iPkSrYu1M5kjlt0JwoEgRI,aha_kawasaki,slicc_sle,-1.587119080623811e-4,0
9E3iPkSrYu1M5kjlt0JwoEgRI,eular_acr_sle,migraine,2.3142957055855007e-5,0
