comp,entropy
mcas_consortium.migraine,0.2560875615816913
mcas_consortium.slicc_sle,0.26835805670903934
migraine.slicc_sle,0.012270495127348013
aha_kawasaki.eular_acr_sle,0.08842475019331442
aha_kawasaki.mcas_alternative,-0.5355596400695406
aha_kawasaki.mcas_consortium,-0.08263425971893135
aha_kawasaki.migraine,0.17501936890412306
aha_kawasaki.slicc_sle,0.19121824704840495
eular_acr_sle.mcas_alternative,-0.623984390262855
eular_acr_sle.mcas_consortium,-0.17105900991224576
eular_acr_sle.migraine,0.08659461871080865
eular_acr_sle.slicc_sle,0.10279349685509054
mcas_alternative.mcas_consortium,0.45292538035060925
mcas_alternative.migraine,0.7105790089736637
mcas_alternative.slicc_sle,0.7267778871179456
mcas_consortium.migraine,0.2576536286230544
mcas_consortium.slicc_sle,0.2738525067673363
migraine.slicc_sle,0.016198878144281892
aha_kawasaki.eular_acr_sle,0.06831479992625678
aha_kawasaki.mcas_alternative,-0.5344274504212558
aha_kawasaki.mcas_consortium,-0.08356722021761076
aha_kawasaki.migraine,0.17006508286205424
aha_kawasaki.slicc_sle,0.19367243061858197
eular_acr_sle.mcas_alternative,-0.6027422503475126
eular_acr_sle.mcas_consortium,-0.15188202014386754
eular_acr_sle.migraine,0.10175028293579746
eular_acr_sle.slicc_sle,0.1253576306923252
mcas_alternative.mcas_consortium,0.4508602302036451
mcas_alternative.migraine,0.7044925332833101
mcas_alternative.slicc_sle,0.7280998810398378
mcas_consortium.migraine,0.253632303079665
mcas_consortium.slicc_sle,0.27723965083619273
migraine.slicc_sle,0.02360734775652773
aha_kawasaki.eular_acr_sle,0.0859624773229859
aha_kawasaki.mcas_alternative,-0.5252424404419571
aha_kawasaki.mcas_consortium,-0.07907682313064246
aha_kawasaki.migraine,0.1895915789824656
aha_kawasaki.slicc_sle,0.20202672216279538
eular_acr_sle.mcas_alternative,-0.611204917764943
eular_acr_sle.mcas_consortium,-0.16503930045362836
eular_acr_sle.migraine,0.1036291016594797
eular_acr_sle.slicc_sle,0.11606424483980948
mcas_alternative.mcas_consortium,0.44616561731131466
mcas_alternative.migraine,0.7148340194244227
mcas_alternative.slicc_sle,0.7272691626047525
mcas_consortium.migraine,0.26866840211310805
mcas_consortium.slicc_sle,0.28110354529343784
migraine.slicc_sle,0.012435143180329788
aha_kawasaki.eular_acr_sle,0.0834006690487703
aha_kawasaki.mcas_alternative,-0.5199320954845819
aha_kawasaki.mcas_consortium,-0.08030061830112878
aha_kawasaki.migraine,0.18181091083122247
aha_kawasaki.slicc_sle,0.19628604428751384
eular_acr_sle.mcas_alternative,-0.6033327645333522
eular_acr_sle.mcas_consortium,-0.16370128734989908
eular_acr_sle.migraine,0.09841024178245217
eular_acr_sle.slicc_sle,0.11288537523874353
mcas_alternative.mcas_consortium,0.4396314771834531
mcas_alternative.migraine,0.7017430063158043
mcas_alternative.slicc_sle,0.7162181397720957
mcas_consortium.migraine,0.26211152913235125
mcas_consortium.slicc_sle,0.2765866625886426
migraine.slicc_sle,0.014475133456291367
aha_kawasaki.eular_acr_sle,0.08125851531565864
aha_kawasaki.mcas_alternative,-0.5265272571722353
aha_kawasaki.mcas_consortium,-0.08895586755743068
aha_kawasaki.migraine,0.17711918476245092
aha_kawasaki.slicc_sle,0.18630015429893376
eular_acr_sle.mcas_alternative,-0.6077857724878939
eular_acr_sle.mcas_consortium,-0.17021438287308932
eular_acr_sle.migraine,0.09586066944679228
eular_acr_sle.slicc_sle,0.10504163898327512
mcas_alternative.mcas_consortium,0.4375713896148046
mcas_alternative.migraine,0.7036464419346862
mcas_alternative.slicc_sle,0.712827411471169
mcas_consortium.migraine,0.2660750523198816
mcas_consortium.slicc_sle,0.27525602185636444
migraine.slicc_sle,0.009180969536482841
aha_kawasaki.eular_acr_sle,0.08625509232072126
aha_kawasaki.mcas_alternative,-0.530258966875282
aha_kawasaki.mcas_consortium,-0.07884447625972424
aha_kawasaki.migraine,0.1769254481281326
aha_kawasaki.slicc_sle,0.2053623792512944
eular_acr_sle.mcas_alternative,-0.6165140591960032
eular_acr_sle.mcas_consortium,-0.1650995685804455
eular_acr_sle.migraine,0.09067035580741134
eular_acr_sle.slicc_sle,0.11910728693057315
mcas_alternative.mcas_consortium,0.4514144906155577
mcas_alternative.migraine,0.7071844150034146
mcas_alternative.slicc_sle,0.7356213461265764
mcas_consortium.migraine,0.25576992438785684
mcas_consortium.slicc_sle,0.28420685551101865
migraine.slicc_sle,0.028436931123161813
aha_kawasaki.eular_acr_sle,0.08333115384694878
aha_kawasaki.mcas_alternative,-0.539042604149353
aha_kawasaki.mcas_consortium,-0.08334296261009477
aha_kawasaki.migraine,0.17431875896004456
aha_kawasaki.slicc_sle,0.1878712963105702
eular_acr_sle.mcas_alternative,-0.6223737579963018
eular_acr_sle.mcas_consortium,-0.16667411645704355
eular_acr_sle.migraine,0.09098760511309578
eular_acr_sle.slicc_sle,0.10454014246362142
mcas_alternative.mcas_consortium,0.45569964153925824
mcas_alternative.migraine,0.7133613631093976
mcas_alternative.slicc_sle,0.7269139004599232
mcas_consortium.migraine,0.25766172157013933
mcas_consortium.slicc_sle,0.271214258920665
migraine.slicc_sle,0.01355253735052564
aha_kawasaki.eular_acr_sle,0.08031616212264847
aha_kawasaki.mcas_alternative,-0.5273605991260943
aha_kawasaki.mcas_consortium,-0.09151192449273182
aha_kawasaki.migraine,0.1739054367615065
aha_kawasaki.slicc_sle,0.19653151651102618
eular_acr_sle.mcas_alternative,-0.6076767612487428
eular_acr_sle.mcas_consortium,-0.1718280866153803
eular_acr_sle.migraine,0.09358927463885802
eular_acr_sle.slicc_sle,0.11621535438837771
mcas_alternative.mcas_consortium,0.4358486746333625
mcas_alternative.migraine,0.7012660358876008
mcas_alternative.slicc_sle,0.7238921156371205
mcas_consortium.migraine,0.2654173612542383
mcas_consortium.slicc_sle,0.288043441003758
migraine.slicc_sle,0.02262607974951969
aha_kawasaki.eular_acr_sle,0.0724990025673069
aha_kawasaki.mcas_alternative,-0.5385244039429109
aha_kawasaki.mcas_consortium,-0.09063033972792933
aha_kawasaki.migraine,0.1835635395084827
aha_kawasaki.slicc_sle,0.19590402937947005
eular_acr_sle.mcas_alternative,-0.6110234065102178
eular_acr_sle.mcas_consortium,-0.16312934229523623
eular_acr_sle.migraine,0.1110645369411758
eular_acr_sle.slicc_sle,0.12340502681216314
mcas_alternative.mcas_consortium,0.44789406421498157
mcas_alternative.migraine,0.7220879434513936
mcas_alternative.slicc_sle,0.734428433322381
mcas_consortium.migraine,0.27419387923641203
mcas_consortium.slicc_sle,0.2865343691073994
migraine.slicc_sle,0.012340489870987348
aha_kawasaki.eular_acr_sle,0.0755262100022085
aha_kawasaki.mcas_alternative,-0.5378321462021969
aha_kawasaki.mcas_consortium,-0.08037351243293944
aha_kawasaki.migraine,0.17358721985785497
aha_kawasaki.slicc_sle,0.19150938072685886
eular_acr_sle.mcas_alternative,-0.6133583562044054
eular_acr_sle.mcas_consortium,-0.15589972243514794
eular_acr_sle.migraine,0.09806100985564647
eular_acr_sle.slicc_sle,0.11598317072465036
mcas_alternative.mcas_consortium,0.45745863376925744
mcas_alternative.migraine,0.7114193660600518
mcas_alternative.slicc_sle,0.7293415269290557
mcas_consortium.migraine,0.2539607322907944
mcas_consortium.slicc_sle,0.2718828931597983
migraine.slicc_sle,0.01792216086900389
aha_kawasaki.eular_acr_sle,0.07073394129193833
aha_kawasaki.mcas_alternative,-0.5276914319499628
aha_kawasaki.mcas_consortium,-0.08626227944330456
aha_kawasaki.migraine,0.172851893000745
aha_kawasaki.slicc_sle,0.18874155770357515
eular_acr_sle.mcas_alternative,-0.5984253732419011
eular_acr_sle.mcas_consortium,-0.1569962207352429
eular_acr_sle.migraine,0.10211795170880666
eular_acr_sle.slicc_sle,0.11800761641163682
mcas_alternative.mcas_consortium,0.44142915250665826
mcas_alternative.migraine,0.7005433249507078
mcas_alternative.slicc_sle,0.716432989653538
mcas_consortium.migraine,0.25911417244404955
mcas_consortium.slicc_sle,0.2750038371468797
migraine.slicc_sle,0.015889664702830153
aha_kawasaki.eular_acr_sle,0.06929833409643038
aha_kawasaki.mcas_alternative,-0.5280289641736156
aha_kawasaki.mcas_consortium,-0.08678075966293175
aha_kawasaki.migraine,0.17994334490455266
aha_kawasaki.slicc_sle,0.2009817721874052
eular_acr_sle.mcas_alternative,-0.5973272982700459
eular_acr_sle.mcas_consortium,-0.15607909375936213
eular_acr_sle.migraine,0.11064501080812228
eular_acr_sle.slicc_sle,0.13168343809097482
mcas_alternative.mcas_consortium,0.4412482045106838
mcas_alternative.migraine,0.7079723090781682
mcas_alternative.slicc_sle,0.7290107363610208
mcas_consortium.migraine,0.2667241045674844
mcas_consortium.slicc_sle,0.28776253185033696
migraine.slicc_sle,0.021038427282852545
aha_kawasaki.eular_acr_sle,0.06778290840770484
aha_kawasaki.mcas_alternative,-0.5463218377228003
aha_kawasaki.mcas_consortium,-0.08340791860521879
aha_kawasaki.migraine,0.17275310389255516
aha_kawasaki.slicc_sle,0.18618881594035308
eular_acr_sle.mcas_alternative,-0.6141047461305051
eular_acr_sle.mcas_consortium,-0.15119082701292363
eular_acr_sle.migraine,0.10497019548485031
eular_acr_sle.slicc_sle,0.11840590753264824
mcas_alternative.mcas_consortium,0.4629139191175815
mcas_alternative.migraine,0.7190749416153555
mcas_alternative.slicc_sle,0.7325106536631534
mcas_consortium.migraine,0.25616102249777395
mcas_consortium.slicc_sle,0.26959673454557187
migraine.slicc_sle,0.01343571204779792
aha_kawasaki.eular_acr_sle,0.0685754140592838
aha_kawasaki.mcas_alternative,-0.5359499017763989
aha_kawasaki.mcas_consortium,-0.09892191966634112
aha_kawasaki.migraine,0.171895766397955
aha_kawasaki.slicc_sle,0.17989553474643927
eular_acr_sle.mcas_alternative,-0.6045253158356827
eular_acr_sle.mcas_consortium,-0.16749733372562492
eular_acr_sle.migraine,0.1033203523386712
eular_acr_sle.slicc_sle,0.11132012068715547
mcas_alternative.mcas_consortium,0.4370279821100578
mcas_alternative.migraine,0.7078456681743539
mcas_alternative.slicc_sle,0.7158454365228382
mcas_consortium.migraine,0.2708176860642961
mcas_consortium.slicc_sle,0.2788174544127804
migraine.slicc_sle,0.00799976834848426
aha_kawasaki.eular_acr_sle,0.07072657145440253
aha_kawasaki.mcas_alternative,-0.5358679923604139
aha_kawasaki.mcas_consortium,-0.09138945348700211
aha_kawasaki.migraine,0.16930216981148494
aha_kawasaki.slicc_sle,0.19532048135104585
eular_acr_sle.mcas_alternative,-0.6065945638148165
eular_acr_sle.mcas_consortium,-0.16211602494140465
eular_acr_sle.migraine,0.0985755983570824
eular_acr_sle.slicc_sle,0.12459390989664332
mcas_alternative.mcas_consortium,0.4444785388734118
mcas_alternative.migraine,0.7051701621718989
mcas_alternative.slicc_sle,0.7311884737114598
mcas_consortium.migraine,0.26069162329848705
mcas_consortium.slicc_sle,0.28670993483804796
migraine.slicc_sle,0.026018311539560912
aha_kawasaki.eular_acr_sle,0.0674911895387913
aha_kawasaki.mcas_alternative,-0.5346976036264097
aha_kawasaki.mcas_consortium,-0.0875217894501521
aha_kawasaki.migraine,0.16833765572291526
aha_kawasaki.slicc_sle,0.18948434401892023
eular_acr_sle.mcas_alternative,-0.602188793165201
eular_acr_sle.mcas_consortium,-0.1550129789889434
eular_acr_sle.migraine,0.10084646618412396
eular_acr_sle.slicc_sle,0.12199315448012893
mcas_alternative.mcas_consortium,0.4471758141762576
mcas_alternative.migraine,0.703035259349325
mcas_alternative.slicc_sle,0.72418194764533
mcas_consortium.migraine,0.25585944517306736
mcas_consortium.slicc_sle,0.2770061334690723
migraine.slicc_sle,0.021146688296004967
aha_kawasaki.eular_acr_sle,0.08077224711990016
aha_kawasaki.mcas_alternative,-0.5310564519145915
aha_kawasaki.mcas_consortium,-0.08645864387965485
aha_kawasaki.migraine,0.1728463881170077
aha_kawasaki.slicc_sle,0.19683595905040274
eular_acr_sle.mcas_alternative,-0.6118286990344917
eular_acr_sle.mcas_consortium,-0.16723089099955502
eular_acr_sle.migraine,0.09207414099710753
eular_acr_sle.slicc_sle,0.11606371193050258
mcas_alternative.mcas_consortium,0.44459780803493665
mcas_alternative.migraine,0.7039028400315992
mcas_alternative.slicc_sle,0.7278924109649942
mcas_consortium.migraine,0.25930503199666255
mcas_consortium.slicc_sle,0.2832946029300576
migraine.slicc_sle,0.023989570933395044
aha_kawasaki.eular_acr_sle,0.07258666075868891
aha_kawasaki.mcas_alternative,-0.5331162318706841
aha_kawasaki.mcas_consortium,-0.094309687410977
aha_kawasaki.migraine,0.17068064246853343
aha_kawasaki.slicc_sle,0.19218634374017896
eular_acr_sle.mcas_alternative,-0.605702892629373
eular_acr_sle.mcas_consortium,-0.16689634816966592
eular_acr_sle.migraine,0.09809398170984451
eular_acr_sle.slicc_sle,0.11959968298149004
mcas_alternative.mcas_consortium,0.4388065444597071
mcas_alternative.migraine,0.7037968743392176
mcas_alternative.slicc_sle,0.7253025756108631
mcas_consortium.migraine,0.26499032987951043
mcas_consortium.slicc_sle,0.28649603115115596
migraine.slicc_sle,0.021505701271645528
aha_kawasaki.eular_acr_sle,0.067322165166396
aha_kawasaki.mcas_alternative,-0.5342917543617274
aha_kawasaki.mcas_consortium,-0.09046100368416976
aha_kawasaki.migraine,0.17252732878036703
aha_kawasaki.slicc_sle,0.17679899735867988
eular_acr_sle.mcas_alternative,-0.6016139195281234
eular_acr_sle.mcas_consortium,-0.15778316885056576
eular_acr_sle.migraine,0.10520516361397103
eular_acr_sle.slicc_sle,0.10947683219228388
mcas_alternative.mcas_consortium,0.4438307506775576
mcas_alternative.migraine,0.7068190831420944
mcas_alternative.slicc_sle,0.7110907517204073
mcas_consortium.migraine,0.2629883324645368
mcas_consortium.slicc_sle,0.26726000104284964
migraine.slicc_sle,0.004271668578312848
aha_kawasaki.eular_acr_sle,0.07962863582854052
aha_kawasaki.mcas_alternative,-0.52468488468031
aha_kawasaki.mcas_consortium,-0.0894344507238225
aha_kawasaki.migraine,0.18309057413197483
aha_kawasaki.slicc_sle,0.20136972448473944
eular_acr_sle.mcas_alternative,-0.6043135205088506
eular_acr_sle.mcas_consortium,-0.16906308655236302
eular_acr_sle.migraine,0.10346193830343431
eular_acr_sle.slicc_sle,0.12174108865619893
mcas_alternative.mcas_consortium,0.43525043395648755
mcas_alternative.migraine,0.7077754588122849
mcas_alternative.slicc_sle,0.7260546091650495
mcas_consortium.migraine,0.2725250248557973
mcas_consortium.slicc_sle,0.29080417520856194
migraine.slicc_sle,0.018279150352764617
aha_kawasaki.eular_acr_sle,0.06195816774790508
aha_kawasaki.mcas_alternative,-0.5342777236983904
aha_kawasaki.mcas_consortium,-0.08424868717006984
aha_kawasaki.migraine,0.1620443191327947
aha_kawasaki.slicc_sle,0.1827303920110097
eular_acr_sle.mcas_alternative,-0.5962358914462955
eular_acr_sle.mcas_consortium,-0.14620685491797492
eular_acr_sle.migraine,0.10008615138488963
eular_acr_sle.slicc_sle,0.12077222426310463
mcas_alternative.mcas_consortium,0.4500290365283206
mcas_alternative.migraine,0.6963220428311852
mcas_alternative.slicc_sle,0.7170081157094002
mcas_consortium.migraine,0.24629300630286455
mcas_consortium.slicc_sle,0.26697907918107955
migraine.slicc_sle,0.020686072878215
aha_kawasaki.eular_acr_sle,0.07215002843944962
aha_kawasaki.mcas_alternative,-0.5347116572286046
aha_kawasaki.mcas_consortium,-0.09232235227541441
aha_kawasaki.migraine,0.1700091470882512
aha_kawasaki.slicc_sle,0.18477731435211364
eular_acr_sle.mcas_alternative,-0.6068616856680542
eular_acr_sle.mcas_consortium,-0.16447238071486403
eular_acr_sle.migraine,0.09785911864880159
eular_acr_sle.slicc_sle,0.11262728591266402
mcas_alternative.mcas_consortium,0.4423893049531902
mcas_alternative.migraine,0.7047208043168558
mcas_alternative.slicc_sle,0.7194889715807182
mcas_consortium.migraine,0.2623314993636656
mcas_consortium.slicc_sle,0.27709966662752805
migraine.slicc_sle,0.01476816726386243
aha_kawasaki.eular_acr_sle,0.07973436570499359
aha_kawasaki.mcas_alternative,-0.535389576685481
aha_kawasaki.mcas_consortium,-0.08168414870161733
aha_kawasaki.migraine,0.1642519763344854
aha_kawasaki.slicc_sle,0.20205192206141298
eular_acr_sle.mcas_alternative,-0.6151239423904746
eular_acr_sle.mcas_consortium,-0.16141851440661092
eular_acr_sle.migraine,0.08451761062949181
eular_acr_sle.slicc_sle,0.12231755635641939
mcas_alternative.mcas_consortium,0.4537054279838637
mcas_alternative.migraine,0.6996415530199664
mcas_alternative.slicc_sle,0.737441498746894
mcas_consortium.migraine,0.24593612503610274
mcas_consortium.slicc_sle,0.2837360707630303
migraine.slicc_sle,0.037799945726927575
aha_kawasaki.eular_acr_sle,0.07828376496397382
aha_kawasaki.mcas_alternative,-0.534101057936593
aha_kawasaki.mcas_consortium,-0.07656526891388893
aha_kawasaki.migraine,0.18497412540657532
aha_kawasaki.slicc_sle,0.1877218560490599
eular_acr_sle.mcas_alternative,-0.6123848229005668
eular_acr_sle.mcas_consortium,-0.15484903387786275
eular_acr_sle.migraine,0.1066903604426015
eular_acr_sle.slicc_sle,0.10943809108508606
mcas_alternative.mcas_consortium,0.4575357890227041
mcas_alternative.migraine,0.7190751833431683
mcas_alternative.slicc_sle,0.7218229139856529
mcas_consortium.migraine,0.26153939432046425
mcas_consortium.slicc_sle,0.2642871249629488
migraine.slicc_sle,0.0027477306424845693
aha_kawasaki.eular_acr_sle,0.07701110784373455
aha_kawasaki.mcas_alternative,-0.533154168259248
aha_kawasaki.mcas_consortium,-0.08669936787755717
aha_kawasaki.migraine,0.1806217019753511
aha_kawasaki.slicc_sle,0.19377990131211664
eular_acr_sle.mcas_alternative,-0.6101652761029825
eular_acr_sle.mcas_consortium,-0.16371047572129171
eular_acr_sle.migraine,0.10361059413161655
eular_acr_sle.slicc_sle,0.11676879346838209
mcas_alternative.mcas_consortium,0.44645480038169083
mcas_alternative.migraine,0.7137758702345991
mcas_alternative.slicc_sle,0.7269340695713646
mcas_consortium.migraine,0.26732106985290827
mcas_consortium.slicc_sle,0.2804792691896738
migraine.slicc_sle,0.013158199336765541
aha_kawasaki.eular_acr_sle,0.08108720578271988
aha_kawasaki.mcas_alternative,-0.5251469739550148
aha_kawasaki.mcas_consortium,-0.07765767471072316
aha_kawasaki.migraine,0.17790855254892968
aha_kawasaki.slicc_sle,0.20090358408508724
eular_acr_sle.mcas_alternative,-0.6062341797377346
eular_acr_sle.mcas_consortium,-0.15874488049344304
eular_acr_sle.migraine,0.09682134676620979
eular_acr_sle.slicc_sle,0.11981637830236735
mcas_alternative.mcas_consortium,0.4474892992442916
mcas_alternative.migraine,0.7030555265039444
mcas_alternative.slicc_sle,0.726050558040102
mcas_consortium.migraine,0.25556622725965283
mcas_consortium.slicc_sle,0.2785612587958104
migraine.slicc_sle,0.022995031536157562
aha_kawasaki.eular_acr_sle,0.06536422714754853
aha_kawasaki.mcas_alternative,-0.5341010334601126
aha_kawasaki.mcas_consortium,-0.08330124929358007
aha_kawasaki.migraine,0.1707277600612116
aha_kawasaki.slicc_sle,0.19293257563215338
eular_acr_sle.mcas_alternative,-0.5994652606076611
eular_acr_sle.mcas_consortium,-0.1486654764411286
eular_acr_sle.migraine,0.10536353291366307
eular_acr_sle.slicc_sle,0.12756834848460485
mcas_alternative.mcas_consortium,0.45079978416653255
mcas_alternative.migraine,0.7048287935213242
mcas_alternative.slicc_sle,0.727033609092266
mcas_consortium.migraine,0.25402900935479167
mcas_consortium.slicc_sle,0.27623382492573345
migraine.slicc_sle,0.022204815570941783
aha_kawasaki.eular_acr_sle,0.06896604502390957
aha_kawasaki.mcas_alternative,-0.5281870700736162
aha_kawasaki.mcas_consortium,-0.08728484388516744
aha_kawasaki.migraine,0.17629265382625992
aha_kawasaki.slicc_sle,0.18651480391982123
eular_acr_sle.mcas_alternative,-0.5971531150975258
eular_acr_sle.mcas_consortium,-0.156250888909077
eular_acr_sle.migraine,0.10732660880235034
eular_acr_sle.slicc_sle,0.11754875889591165
mcas_alternative.mcas_consortium,0.44090222618844876
mcas_alternative.migraine,0.7044797238998761
mcas_alternative.slicc_sle,0.7147018739934374
mcas_consortium.migraine,0.26357749771142736
mcas_consortium.slicc_sle,0.27379964780498867
migraine.slicc_sle,0.01022215009356131
aha_kawasaki.eular_acr_sle,0.07147069562352559
aha_kawasaki.mcas_alternative,-0.5188869930970519
aha_kawasaki.mcas_consortium,-0.08328627675943334
aha_kawasaki.migraine,0.18219788835222595
aha_kawasaki.slicc_sle,0.19015119143805403
eular_acr_sle.mcas_alternative,-0.5903576887205775
eular_acr_sle.mcas_consortium,-0.15475697238295893
eular_acr_sle.migraine,0.11072719272870035
eular_acr_sle.slicc_sle,0.11868049581452844
mcas_alternative.mcas_consortium,0.43560071633761854
mcas_alternative.migraine,0.7010848814492778
mcas_alternative.slicc_sle,0.7090381845351059
mcas_consortium.migraine,0.2654841651116593
mcas_consortium.slicc_sle,0.2734374681974874
migraine.slicc_sle,0.00795330308582809
aha_kawasaki.eular_acr_sle,0.08464209159788005
aha_kawasaki.mcas_alternative,-0.5235771063641854
aha_kawasaki.mcas_consortium,-0.07058659769736142
aha_kawasaki.migraine,0.18839596587375507
aha_kawasaki.slicc_sle,0.20512551841406435
eular_acr_sle.mcas_alternative,-0.6082191979620655
eular_acr_sle.mcas_consortium,-0.15522868929524147
eular_acr_sle.migraine,0.10375387427587501
eular_acr_sle.slicc_sle,0.12048342681618429
mcas_alternative.mcas_consortium,0.452990508666824
mcas_alternative.migraine,0.7119730722379405
mcas_alternative.slicc_sle,0.7287026247782498
mcas_consortium.migraine,0.2589825635711165
mcas_consortium.slicc_sle,0.27571211611142576
migraine.slicc_sle,0.016729552540309278
aha_kawasaki.eular_acr_sle,0.07797104250412268
aha_kawasaki.mcas_alternative,-0.533922744821739
aha_kawasaki.mcas_consortium,-0.08656453738156333
aha_kawasaki.migraine,0.18671092421402324
aha_kawasaki.slicc_sle,0.19429153872847404
eular_acr_sle.mcas_alternative,-0.6118937873258616
eular_acr_sle.mcas_consortium,-0.164535579885686
eular_acr_sle.migraine,0.10873988170990057
eular_acr_sle.slicc_sle,0.11632049622435137
mcas_alternative.mcas_consortium,0.4473582074401756
mcas_alternative.migraine,0.7206336690357622
mcas_alternative.slicc_sle,0.728214283550213
mcas_consortium.migraine,0.2732754615955866
mcas_consortium.slicc_sle,0.2808560761100374
migraine.slicc_sle,0.007580614514450801
aha_kawasaki.eular_acr_sle,0.08848759908532156
aha_kawasaki.mcas_alternative,-0.5183614652337205
aha_kawasaki.mcas_consortium,-0.06076775456408079
aha_kawasaki.migraine,0.1800794214334669
aha_kawasaki.slicc_sle,0.20072568230132504
eular_acr_sle.mcas_alternative,-0.6068490643190421
eular_acr_sle.mcas_consortium,-0.14925535364940234
eular_acr_sle.migraine,0.09159182234814534
eular_acr_sle.slicc_sle,0.11223808321600348
mcas_alternative.mcas_consortium,0.4575937106696397
mcas_alternative.migraine,0.6984408866671874
mcas_alternative.slicc_sle,0.7190871475350455
mcas_consortium.migraine,0.24084717599754768
mcas_consortium.slicc_sle,0.2614934368654058
migraine.slicc_sle,0.020646260867858146
aha_kawasaki.eular_acr_sle,0.07255665869180561
aha_kawasaki.mcas_alternative,-0.5297033313770516
aha_kawasaki.mcas_consortium,-0.07681430585710824
aha_kawasaki.migraine,0.17758939445478816
aha_kawasaki.slicc_sle,0.1975030866112233
eular_acr_sle.mcas_alternative,-0.6022599900688572
eular_acr_sle.mcas_consortium,-0.14937096454891385
eular_acr_sle.migraine,0.10503273576298255
eular_acr_sle.slicc_sle,0.12494642791941768
mcas_alternative.mcas_consortium,0.45288902551994337
mcas_alternative.migraine,0.7072927258318398
mcas_alternative.slicc_sle,0.7272064179882749
mcas_consortium.migraine,0.2544037003118964
mcas_consortium.slicc_sle,0.27431739246833153
migraine.slicc_sle,0.019913692156435125
aha_kawasaki.eular_acr_sle,0.08538121631738971
aha_kawasaki.mcas_alternative,-0.5173692910851093
aha_kawasaki.mcas_consortium,-0.08016335843392941
aha_kawasaki.migraine,0.18205299224812066
aha_kawasaki.slicc_sle,0.1950700642637635
eular_acr_sle.mcas_alternative,-0.602750507402499
eular_acr_sle.mcas_consortium,-0.16554457475131912
eular_acr_sle.migraine,0.09667177593073095
eular_acr_sle.slicc_sle,0.10968884794637379
mcas_alternative.mcas_consortium,0.4372059326511799
mcas_alternative.migraine,0.69942228333323
mcas_alternative.slicc_sle,0.7124393553488728
mcas_consortium.migraine,0.26221635068205007
mcas_consortium.slicc_sle,0.2752334226976929
migraine.slicc_sle,0.013017072015642839
aha_kawasaki.eular_acr_sle,0.0765787958802866
aha_kawasaki.mcas_alternative,-0.5309162316330234
aha_kawasaki.mcas_consortium,-0.08316743240483415
aha_kawasaki.migraine,0.16555175143966672
aha_kawasaki.slicc_sle,0.19846972138919927
eular_acr_sle.mcas_alternative,-0.60749502751331
eular_acr_sle.mcas_consortium,-0.15974622828512075
eular_acr_sle.migraine,0.08897295555938012
eular_acr_sle.slicc_sle,0.12189092550891267
mcas_alternative.mcas_consortium,0.4477487992281892
mcas_alternative.migraine,0.6964679830726901
mcas_alternative.slicc_sle,0.7293859530222226
mcas_consortium.migraine,0.24871918384450087
mcas_consortium.slicc_sle,0.2816371537940334
migraine.slicc_sle,0.032917969949532555
aha_kawasaki.eular_acr_sle,0.0735093448269728
aha_kawasaki.mcas_alternative,-0.5303911992037253
aha_kawasaki.mcas_consortium,-0.0843827634162917
aha_kawasaki.migraine,0.17903445215324965
aha_kawasaki.slicc_sle,0.19343798804784385
eular_acr_sle.mcas_alternative,-0.6039005440306981
eular_acr_sle.mcas_consortium,-0.1578921082432645
eular_acr_sle.migraine,0.10552510732627685
eular_acr_sle.slicc_sle,0.11992864322087105
mcas_alternative.mcas_consortium,0.44600843578743365
mcas_alternative.migraine,0.709425651356975
mcas_alternative.slicc_sle,0.7238291872515692
mcas_consortium.migraine,0.26341721556954134
mcas_consortium.slicc_sle,0.27782075146413554
migraine.slicc_sle,0.0144035358945942
aha_kawasaki.eular_acr_sle,0.07152709589506845
aha_kawasaki.mcas_alternative,-0.5361929978606055
aha_kawasaki.mcas_consortium,-0.08309284032320186
aha_kawasaki.migraine,0.16497185977135853
aha_kawasaki.slicc_sle,0.19718266348424773
eular_acr_sle.mcas_alternative,-0.6077200937556739
eular_acr_sle.mcas_consortium,-0.1546199362182703
eular_acr_sle.migraine,0.09344476387629008
eular_acr_sle.slicc_sle,0.12565556758917928
mcas_alternative.mcas_consortium,0.4531001575374036
mcas_alternative.migraine,0.701164857631964
mcas_alternative.slicc_sle,0.7333756613448532
mcas_consortium.migraine,0.2480647000945604
mcas_consortium.slicc_sle,0.2802755038074496
migraine.slicc_sle,0.0322108037128892
aha_kawasaki.eular_acr_sle,0.06891746302931967
aha_kawasaki.mcas_alternative,-0.5321290356421029
aha_kawasaki.mcas_consortium,-0.08717998129060511
aha_kawasaki.migraine,0.1752007604688295
aha_kawasaki.slicc_sle,0.19287973137356307
eular_acr_sle.mcas_alternative,-0.6010464986714226
eular_acr_sle.mcas_consortium,-0.15609744431992478
eular_acr_sle.migraine,0.10628329743950982
eular_acr_sle.slicc_sle,0.1239622683442434
mcas_alternative.mcas_consortium,0.4449490543514978
mcas_alternative.migraine,0.7073297961109324
mcas_alternative.slicc_sle,0.725008767015666
mcas_consortium.migraine,0.2623807417594346
mcas_consortium.slicc_sle,0.2800597126641682
migraine.slicc_sle,0.017678970904733582
aha_kawasaki.eular_acr_sle,0.07624826685472286
aha_kawasaki.mcas_alternative,-0.5368584492490562
aha_kawasaki.mcas_consortium,-0.09180234400116483
aha_kawasaki.migraine,0.17036166381447604
aha_kawasaki.slicc_sle,0.1969402733635821
